 ,Label,Area,XM,YM,Major,Minor,Angle
138,20220622_D12_1.tif:4,207,694.558,27.254,16.611,15.866,28.800
139,20220622_D12_1.tif:4,205,108.163,96.510,16.624,15.701,102.899
140,20220622_D12_1.tif:4,215,342.974,96.258,16.972,16.130,84.741
141,20220622_D12_1.tif:4,204,577.740,96.358,16.528,15.715,61.534
142,20220622_D12_1.tif:4,193,811.262,96.894,16.053,15.308,36.705
143,20220622_D12_1.tif:4,194,155.510,144.278,16.441,15.024,118.699
144,20220622_D12_1.tif:4,205,390.949,144.583,16.619,15.705,97.020
145,20220622_D12_1.tif:4,202,625.748,145.332,16.236,15.841,36.855
146,20220622_D12_1.tif:4,185,859.824,146.219,16.301,14.450,12.806
147,20220622_D12_1.tif:4,185,37.089,213.727,16.016,14.707,102.390
148,20220622_D12_1.tif:4,202,272.896,213.891,16.412,15.671,100.611
149,20220622_D12_1.tif:4,200,508.380,213.970,16.375,15.551,76.168
150,20220622_D12_1.tif:4,194,742.412,214.201,16.117,15.326,55.330
151,20220622_D12_1.tif:4,198,225.965,261.803,16.271,15.494,87.228
152,20220622_D12_1.tif:4,199,461.018,261.872,16.225,15.617,75.639
153,20220622_D12_1.tif:4,190,695.553,262.132,15.757,15.352,40.552
154,20220622_D12_1.tif:4,188,107.218,331.750,16.145,14.827,96.368
155,20220622_D12_1.tif:4,197,343.561,331.708,16.348,15.343,92.399
156,20220622_D12_1.tif:4,189,578.431,331.717,15.862,15.171,58.063
157,20220622_D12_1.tif:4,177,812.116,331.924,15.713,14.343,16.703
158,20220622_D12_1.tif:4,194,391.201,380.216,16.016,15.422,80.150
159,20220622_D12_1.tif:4,192,626.344,379.786,15.757,15.514,106.992
160,20220622_D12_1.tif:4,187,155.388,380.356,15.573,15.289,57.147
161,20220622_D12_1.tif:4,171,860.219,380.091,15.267,14.261,13.741
162,20220622_D12_1.tif:4,195,273.285,449.233,16.009,15.509,70.316
163,20220622_D12_1.tif:4,197,508.860,449.023,16.136,15.545,72.703
164,20220622_D12_1.tif:4,170,36.729,449.753,15.205,14.236,94.354
165,20220622_D12_1.tif:4,193,743.039,449.484,16.181,15.187,3.404
166,20220622_D12_1.tif:4,188,225.548,497.824,15.800,15.150,72.880
167,20220622_D12_1.tif:4,193,461.479,497.728,15.983,15.374,89.484
168,20220622_D12_1.tif:4,183,696.309,497.380,15.582,14.953,144.105
169,20220622_D12_1.tif:4,192,578.625,567.167,15.713,15.558,48.765
